"Date","series ","OPEN","HIGH","LOW","PREV. CLOSE","ltp ","Close","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"12-May-2025","EQ","215.00","215.92","210.26","208.70","210.96","211.23","212.08","246.00","164.10","18,87,873","40,03,78,357.81","21,789"
"09-May-2025","EQ","205.00","211.45","203.80","209.78","210.00","208.70","208.18","246.00","164.10","26,63,876","55,45,65,594.16","42,506"
"08-May-2025","EQ","214.27","215.03","206.79","213.22","208.22","209.78","211.89","246.00","164.10","14,74,238","31,23,72,540.26","33,037"
"07-May-2025","EQ","207.60","214.14","206.72","210.46","213.00","213.22","212.03","246.00","164.10","14,53,568","30,82,06,240.15","30,673"
"06-May-2025","EQ","213.50","215.80","209.00","213.01","210.00","210.46","211.26","246.00","164.10","14,58,892","30,82,08,957.28","27,631"
"05-May-2025","EQ","214.70","215.45","208.00","215.60","213.10","213.01","211.66","246.00","164.10","35,61,952","75,39,11,189.35","60,317"
"02-May-2025","EQ","218.50","220.89","213.51","218.17","215.50","215.60","217.02","246.00","164.10","14,74,241","31,99,35,428.63","44,259"
"30-Apr-2025","EQ","218.00","220.50","213.99","217.67","217.50","218.17","218.89","246.00","164.10","15,40,405","33,71,83,064.54","32,690"
"29-Apr-2025","EQ","219.90","221.04","216.33","218.30","218.01","217.67","218.21","246.00","164.10","19,41,430","42,36,45,269.23","33,955"
"28-Apr-2025","EQ","212.74","219.40","212.04","215.97","218.00","218.30","217.54","246.00","164.10","12,16,356","26,46,08,915.61","22,703"
"25-Apr-2025","EQ","220.00","221.43","212.00","222.45","216.20","215.97","215.97","246.00","164.10","30,27,842","65,39,32,733.95","60,799"
"24-Apr-2025","EQ","222.00","223.95","218.83","221.96","222.47","222.45","222.36","246.00","164.10","8,83,677","19,64,90,024.48","57,915"
"23-Apr-2025","EQ","227.06","227.55","218.00","226.17","222.30","221.96","221.32","246.00","164.10","49,50,620","1,09,56,70,959.65","86,315"
"22-Apr-2025","EQ","224.20","229.10","223.10","224.63","225.65","226.17","226.95","246.00","164.10","24,92,933","56,57,76,255.32","65,118"
"21-Apr-2025","EQ","223.50","225.50","221.26","222.61","223.70","224.63","223.69","246.00","164.10","28,89,207","64,62,82,012.80","74,559"
"17-Apr-2025","EQ","218.90","225.60","217.79","218.46","222.10","222.61","222.20","246.00","164.10","49,78,798","1,10,63,02,250.91","1,00,290"
"16-Apr-2025","EQ","212.79","221.20","210.11","211.09","219.62","218.46","216.28","246.00","164.10","67,60,125","1,46,20,98,616.56","72,553"
"15-Apr-2025","EQ","212.40","214.20","206.77","209.50","210.61","211.09","211.29","246.00","164.10","24,53,218","51,83,38,556.13","50,305"
"11-Apr-2025","EQ","207.50","210.15","203.93","203.92","209.85","209.50","208.43","246.00","164.10","18,82,794","39,24,27,470.37","77,943"
"09-Apr-2025","EQ","210.51","211.37","203.16","210.74","205.00","203.92","205.98","246.00","164.10","14,83,758","30,56,25,250.30","45,223"
"08-Apr-2025","EQ","208.80","213.79","206.10","204.13","211.92","210.74","211.17","246.00","164.10","27,26,142","57,56,87,374.10","89,346"
"07-Apr-2025","EQ","209.00","209.00","198.32","216.90","204.40","204.13","203.21","246.00","164.10","36,74,437","74,67,00,474.87","93,544"
"04-Apr-2025","EQ","216.04","218.20","213.04","214.98","216.90","216.90","216.35","246.00","164.10","41,43,578","89,64,75,595.85","56,487"
"03-Apr-2025","EQ","210.21","215.75","210.21","212.95","215.00","214.98","214.09","246.00","164.10","10,84,630","23,22,13,847.84","22,597"
"02-Apr-2025","EQ","214.00","216.78","211.64","214.09","212.85","212.95","213.64","246.00","164.10","10,30,867","22,02,37,446.54","21,727"
"01-Apr-2025","EQ","208.00","215.00","207.00","209.24","213.80","214.09","212.61","246.00","164.10","14,83,327","31,53,77,479.25","26,579"
"28-Mar-2025","EQ","209.50","213.31","207.50","209.15","209.00","209.24","210.27","246.00","164.10","18,73,603","39,39,66,663.81","43,870"
"27-Mar-2025","EQ","207.30","212.18","205.56","209.62","207.50","209.15","209.62","246.00","164.10","43,13,471","90,42,09,542.23","56,364"
"26-Mar-2025","EQ","210.98","211.50","206.65","210.98","209.30","209.62","209.77","246.00","164.10","20,22,877","42,43,44,018.47","39,997"
"25-Mar-2025","EQ","213.57","214.99","209.50","209.10","210.00","210.98","212.73","246.00","164.10","58,91,455","1,25,32,83,411.81","70,766"
"24-Mar-2025","EQ","210.70","211.25","206.40","209.72","209.50","209.10","209.31","246.00","164.10","34,72,382","72,67,90,964.34","30,161"
"21-Mar-2025","EQ","205.89","210.50","201.00","203.72","209.30","209.72","208.52","246.00","164.10","20,85,559","43,48,73,293.29","55,185"
"20-Mar-2025","EQ","202.50","207.30","202.50","201.14","204.20","203.72","205.26","246.00","164.10","20,24,205","41,54,89,652.44","55,347"
"19-Mar-2025","EQ","199.80","202.40","198.23","199.55","202.38","201.14","200.68","246.00","164.10","14,96,902","30,04,04,827.43","62,887"
"18-Mar-2025","EQ","202.00","202.00","195.65","197.52","200.15","199.55","198.69","246.00","164.10","22,44,864","44,60,28,331.43","52,003"
"17-Mar-2025","EQ","186.71","201.49","186.05","186.71","196.69","197.52","195.49","246.00","164.10","67,26,082","1,31,48,50,233.16","82,917"
"13-Mar-2025","EQ","194.10","195.01","185.55","192.88","186.50","186.71","188.59","246.00","164.10","18,59,697","35,07,16,172.59","29,788"
